     wave         flux        err
  5524.59     7.215382 0.61412877
 5525.861    6.7675567  0.6134092
 5527.135     8.435321 0.64844084
5528.4062    6.8913565  0.6468723
 5529.681     7.664406 0.63449144
5530.9536     6.766768  0.6197771
5532.2256     7.908071 0.64527345
5533.5015     7.184891  0.6242184
5534.7744     7.302467 0.61605775
 5536.051     7.855631  0.6173275
 5537.324    7.7763605  0.6134331
 5538.601      8.57922 0.63409054
5539.8755    6.5773473  0.6388238
  5541.15    7.4706845 0.64806885
5542.4277    6.9754415 0.64489734
5543.7026     6.491784  0.6294474
 5544.981    7.3805094  0.6256483
 5546.257    7.9149294  0.6295976
5547.5356    7.2530537  0.6169762
5548.8115     6.750603 0.60364765
5550.0884     8.108695 0.62513536
 5551.368    7.6741414  0.6279386
 5552.645     7.471451  0.6332469
 5553.926     7.883795  0.6470376
 5555.203    7.4569345  0.6105155
5556.4844     6.539125  0.6598126
5557.7627     7.420613  0.6145039
 5559.041     6.270959  0.6263194
 5560.323    7.0700765 0.63148415
 5561.602    5.8193507 0.61081254
 5562.885    5.3798504  0.6145875
5564.1646     6.177643  0.6320433
5565.4473    5.6041656 0.64943755
 5566.728    6.4809394  0.6408983
5568.0083    6.9750996  0.6195358
5569.2925    6.6837344 0.60415226
5570.5737     7.178012 0.63228863
 5571.858     7.456439 0.65212494
  5573.14    7.3885193  0.6423723
5574.4253     6.905152 0.61409426
5575.7075    3.8255394  0.7220291
 5576.993     17.38384  1.2844874
5578.2764   -2.6320484  3.1627705
5579.5596      6.43921  3.8219018
 5580.846    7.5202327  2.1638117
  5582.13     6.522773  1.1928533
 5583.417     6.536228 0.75423944
5584.7017    6.2505417  0.6204917
5585.9893     5.826738 0.59232706
5587.2744     6.765914  0.6581464
  5588.56     6.690716   0.670506
5589.8486     8.000405  0.6847541
 5591.135    6.9278107 0.67529875
 5592.424    7.8410544  0.6804162
5593.7104    6.8969083  0.6339226
5595.0005     7.197929 0.59775347
5596.2876     7.695592  0.5943806
5597.5747     7.712514  0.6115693
5598.8657    7.3848486  0.6246254
 5600.154    5.8003893 0.59981924
 5601.445     5.949959  0.5925273
5602.7334    6.9744463  0.6068011
5604.0254    6.8818445  0.6173467
 5605.315     7.290408  0.6251425
5606.6045     6.933729 0.63203716
 5607.897     7.434527  0.6516086
 5609.187    7.2519097  0.6371239
5610.4805    7.9358435  0.6302788
5611.7715    6.8370123  0.6465575
5613.0654    6.3848414  0.6154931
 5614.357    7.6050076  0.6016476
5615.6484    7.0200562 0.58484215
5616.9434      6.94169  0.5976784
5618.2354    7.5082107  0.6112741
 5619.531     7.979542  0.6365612
5620.8237      7.94431 0.64493763
  5622.12    8.0741825  0.6519095
 5623.413    6.9681244   0.643175
 5624.707      7.45392 0.65011996
 5626.004    7.0357957 0.66713786
5627.2983     8.295798  0.6779816
5628.5957    6.4924474  0.6504015
5629.8906      6.86666 0.63291514
 5631.189    7.3504305  0.6218444
5632.4844     5.950454 0.59186506
5633.7803     8.506428 0.62709486
 5635.079      6.55314 0.59183925
5636.3755     6.934968  0.6012706
5637.6753     7.591637  0.6350109
 5638.972    7.9881296  0.6547593
5640.2725     8.012145  0.6385968
5641.5703    7.5531325 0.62560886
 5642.868     7.852064  0.6348021
5644.1694    6.9758306  0.6308915
 5645.468    6.8426247  0.6360877
5646.7695     7.726403 0.65252733
5648.0684    7.6839986  0.6653929
 5649.371     6.255288 0.63672256
5650.6704     7.932711 0.61315656
5651.9707    7.3164806  0.5967237
 5653.274     6.765871   0.635208
 5654.574    6.2739477   0.670481
5655.8784     8.366404  0.6621167
5657.1797     7.670936  0.6474171
 5658.484     7.526824   0.649686
5659.7856     6.267376 0.63447976
 5661.088     7.297135 0.63468826
 5662.393    5.9369364 0.60373634
 5663.696     6.957322  0.6219227
 5665.002    6.1060843 0.62707084
 5666.305     5.231626 0.62042814
 5667.612     6.740838   0.635454
5668.9155     6.957902 0.64100575
5670.2197    6.8090305 0.66041297
5671.5273     6.999509 0.66416293
 5672.832     7.195607 0.65884995
  5674.14    7.4730453 0.65449226
5675.4453     7.398904  0.6568245
 5676.754    7.9370413  0.6626666
  5678.06    6.2712083  0.6427631
5679.3696     8.382223  0.6864955
 5680.676      8.54686  0.7076465
 5681.983    7.0702047  0.6936884
 5683.293     6.141748  0.6941183
5684.6006    6.3401985 0.72071975
 5685.911     8.127841  0.7726968
 5687.219    7.8444834  0.8009542
 5688.531      7.70533  0.7872539
5689.8394     8.541596 0.82014894
5691.1484     6.404141  0.8185947
 5692.461    7.8162394 0.79097444
5693.7705     8.872495  0.7639555
5695.0835     8.457358 0.73612225
5696.3936    9.0257435  0.7537228
 5697.707     6.302755   0.681359
5699.0176    6.4992623 0.64919883
5700.3286     5.435653   0.742019
 5701.643    7.5527577  0.8121896
 5702.955     6.704578 0.66894376
  5704.27    7.1656933  0.6574054
5705.5825     8.145408  0.6583491
 5706.898     8.315078 0.67261577
 5708.211     7.210762  0.6609483
 5709.524    7.2710648  0.6457983
 5710.841     7.449227  0.6315814
5712.1543     8.348112  0.6477362
5713.4717    7.6894226  0.6745716
 5714.786    7.3970413  0.6861874
 5716.104     7.709272  0.6755303
 5717.419    7.0898623 0.68022156
 5718.734    7.4856215  0.6818656
5720.0527     8.206398 0.67268145
5721.3687    7.9873495 0.65894717
 5722.688     8.041199 0.64641815
5724.0044     6.901551 0.64525026
 5725.324    7.6088552 0.68367267
5726.6416     7.031667 0.67753613
 5727.959    7.7777476   0.666575
  5729.28     8.255442 0.64527303
5730.5977    7.2657566  0.6402935
5731.9194     6.675519  0.6402702
 5733.238    6.5371118 0.63534045
  5734.56    6.2035336  0.6281539
5735.8794     8.290577 0.66052514
5737.1987    8.7013235  0.8051539
5738.5215     8.263921 0.82487774
 5739.842    6.9679585 0.68576634
5741.1655    7.1859264  0.6598777
5742.4863     8.515167 0.65319574
5743.8105     7.322292 0.66191053
 5745.132    6.1987467 0.65125525
5746.4536     8.247625  0.6733335
5747.7783    6.3722463  0.6415434
5749.1006     6.955996 0.64712226
 5750.427     7.357627  0.6538388
5751.7495    7.2418785  0.6614093
5753.0757    7.0324965  0.6544303
5754.3994    7.9538465 0.65998757
 5755.723     8.122032   0.675409
5757.0503    7.1101203 0.68854713
5758.3745     6.385771 0.67235965
5759.7026    7.3202176 0.68845475
5761.0273     9.560478 0.70088726
 5762.356     6.836683  0.6486089
5763.6816     8.087767 0.67989016
 5765.008     8.054646 0.72282165
 5766.337     7.745844  0.7224391
5767.6636     8.232708   0.719196
5768.9937     8.569077  0.8425417
 5770.321     8.476123  0.8826769
5771.6514    7.3858595   0.767187
 5772.979     8.532272 0.76010656
 5774.307    6.2278647  0.7176078
5775.6387     6.445216  0.6979601
5776.9673     8.102447 0.70112765
5778.2993    6.6591587  0.6737894
 5779.629    7.1145844  0.6581501
5780.9614     7.953429 0.67407703
5782.2915     8.249598  0.7165887
 5783.625    7.6845307 0.69119936
5784.9556     7.362371  0.7026735
 5786.286      9.12174  0.7681511
5787.6206     7.859619  0.7657773
 5788.952    7.9375286   0.731524
 5790.287    7.8071136  0.7316981
 5791.619     6.751059  0.7944634
5792.9546     8.285098  0.8766903
 5794.287     8.124351  0.8204316
  5795.62    6.7758317   0.746068
5796.9565     7.273579  0.7070922
  5798.29    8.2551155  0.7044478
5799.6274      7.99137 0.70721716
5800.9614    7.2122626 0.71904737
5802.2993    6.8130665 0.73226273
 5803.634     7.643645 0.71942556
 5804.969    6.1596375 0.70931965
5806.3076     7.090646  0.7187538
5807.6436     8.100097  0.7152991
5808.9824    7.6215034  0.7160319
 5810.319    7.6307635 0.73789155
5811.6587    7.0064607 0.75950325
5812.9956     6.715153  0.7512797
 5814.333     7.300634 0.73245615
 5815.674     6.846415  0.7210053
5817.0117     8.759262 0.73622566
 5818.353     8.354448  0.7253681
5819.6914     6.742649  0.7113828
5821.0337     7.246062 0.71560764
5822.3726    7.6808443  0.7290648
 5823.712    6.4333944  0.7096834
 5825.055     6.836442 0.70920414
 5826.395     7.656584 0.72732764
 5827.739    7.6300826 0.74626315
 5829.079     7.996914 0.76159406
5830.4233    7.3345714 0.77049726
5831.7646     8.279349  0.7593867
5833.1064     7.377642 0.73324645
5834.4517     7.840402  0.7904911
5835.7935      8.64135  0.7919272
5837.1396    7.7705755  0.7143525
5838.4824     8.245417  0.7323678
5839.8286     8.196463  0.7499694
 5841.172     7.303192  0.7515105
5842.5156     7.414474  0.7368154
5843.8633    7.8108945 0.72232115
5845.2075    7.3784666  0.7179785
 5846.555    6.8960204  0.7108979
5847.9004    7.5538697 0.70994127
 5849.249    7.9761825  0.7293715
 5850.594     8.106598  0.7309422
5851.9404     7.812344  0.7266361
5853.2896     7.768906  0.7244044
 5854.636     7.746576   0.725884
5855.9863    7.4319434   0.715868
5857.3335      7.46517 0.74348444
 5858.684     7.713671 0.74322987
 5860.032    7.2098904  0.6919783
  5861.38     7.297453  0.6870966
 5862.732    6.9458423  0.6892015
5864.0806       6.3788  0.7084356
5865.4326    6.5106544  0.7070561
 5866.782     7.722422  0.7164258
 5868.135    7.3856454 0.77193874
 5869.485     7.553611 0.80272186
 5870.835     6.804407  0.7705472
 5872.189     6.792719 0.72304165
  5873.54     8.113422  0.7023613
 5874.894     7.248316  0.6817819
5876.2456     8.374639  0.6691145
5877.6006     6.939639 0.63820875
 5878.953      7.01791  0.6339798
 5880.305     7.378287 0.63800013
 5881.661    7.5014124  0.6552216
5883.0146    7.4460683 0.65540075
 5884.371    7.3061914  0.6464812
5885.7246    6.9952703 0.63696533
 5887.082    6.8675737  0.6530746
5888.4365     7.398865 0.71098244
 5889.794    6.4165125  0.9191179
 5891.149     4.882551  1.2679821
5892.5044      9.43355   1.317083
5893.8633    6.3628793 0.96151346
 5895.219     7.774978  0.8313508
5896.5786    3.7525468  1.0254123
 5897.935     8.768393  1.3835086
 5899.295     8.055027  1.1212481
5900.6523     7.408439  0.7424566
  5902.01     7.974421  0.6712398
5903.3706    7.0842705  0.6453511
5904.7285     7.329315 0.65128446
5906.0903    7.9080157 0.65382874
5907.4487    7.8845425  0.6508058
 5908.811     8.427564  0.6391393
5910.1704    6.8275046 0.60906976
5911.5303     7.021732 0.59803873
 5912.893    6.5377154 0.61414486
5914.2534      6.93993  0.6238726
 5915.617     6.343591  0.6408712
 5916.978    7.0904517  0.6878123
 5918.343    7.4874363 0.69492966
 5919.704    6.3328524  0.6216788
 5921.066     7.313609 0.62096983
 5922.431    7.6313605  0.6254276
 5923.794    6.9204183  0.6253653
5925.1597    7.3589954  0.6338278
 5926.523     7.251238  0.6378151
5927.8896     6.441637  0.6135328
5929.2534    7.3844686  0.6040202
 5930.617    6.6263957  0.6299628
 5931.985    5.9894476  0.6832763
5933.3496     6.975958  0.6670585
 5934.718     8.336791 0.70662475
 5936.083    7.4772067  0.6930465
5937.4517    5.7826385  0.6437239
 5938.818    7.4230137 0.60668206
 5940.184     9.403791 0.64021176
5941.5537    7.5634418 0.61942786
5942.9204      7.18939  0.6035088
 5944.291    6.7306027  0.5946505
5945.6587    6.1225796  0.6104167
  5947.03    7.9533777 0.63108736
5948.3975     8.473881   0.639484
 5949.766     7.397631 0.63718593
 5951.138     7.510186   0.646873
5952.5073     7.723813  0.6512659
  5953.88    7.0005655  0.6428391
5955.2495    6.4539757 0.66276574
5956.6226     7.381203 0.65798813
 5957.993    7.1833954 0.61914325
 5959.364     6.900293  0.6147549
 5960.738     7.155793  0.6246531
5962.1094     6.987933  0.6278843
 5963.484    7.5801806  0.6237297
 5964.856     8.125079  0.6647076
5966.2314     8.145046 0.66240525
 5967.604     7.919369  0.6150104
5968.9766      7.32603  0.5970533
 5970.353    7.2518044  0.6150424
5971.7266    7.5555325  0.6395359
5973.1035    7.9375796  0.6457375
 5974.478    8.2748165 0.62861955
5975.8555      8.72495   0.621308
5977.2305     6.828644  0.6114166
5978.6055    7.0166726 0.63981354
 5979.984     7.982288 0.66152525
  5981.36     7.402359  0.6338107
 5982.739      6.83087 0.60401845
 5984.115    7.8561716  0.5970221
 5985.495     8.856748  0.6365181
 5986.872    7.6051774  0.6182606
5988.2495     7.818744  0.6299149
5989.6304     8.531445 0.64337754
5991.0083    7.0900073 0.61033547
5992.3896     6.887117  0.5922434
 5993.768    7.2032533  0.5899765
5995.1504    7.2626853  0.5873858
  5996.53     6.506508 0.57906264
5997.9126     7.002312 0.59200674
 5999.292       7.5907  0.6077822
6000.6724     6.897536  0.6190075
 6002.056    6.4213347 0.60252047
 6003.437    6.8765492  0.6031489
6004.8213    6.8172483  0.6012465
6006.2026    7.2317524  0.6110472
6007.5874    7.5605564  0.5945707
6008.9697    7.7783394 0.57996696
 6010.352     7.065871  0.5621826
 6011.738    7.0412416  0.5621665
 6013.121    6.4909787 0.56503254
 6014.508    6.3483644 0.55786246
 6015.891     7.341262 0.56938475
6017.2783    7.2516923 0.56702274
6018.6626     6.110275  0.5669837
6020.0474    7.2728276  0.5845015
6021.4355     7.343358 0.59685904
 6022.821    7.6717625  0.5868107
6024.2095    6.0929966 0.55860764
6025.5957    6.5165925  0.5602289
 6026.985    6.0522614  0.5541999
6028.3716    6.8663096  0.5739575
6029.7583     7.775862 0.57125217
 6031.149     8.716018  0.5933905
 6032.536      8.29808  0.5929025
6033.9272    7.8746786 0.59278667
6035.3154     8.795214 0.60343647
 6036.707     7.906522  0.5899495
6038.0957    6.9613156  0.5627549
 6039.485     6.946605 0.54934996
6040.8774    5.9897795 0.53582454
 6042.267    6.6689463  0.5446587
6043.6606     6.228333 0.55634534
 6045.051    7.7531805 0.58967566
 6046.445    7.4754395  0.5823586
 6047.836      7.70987 0.57409257
 6049.227     8.000319  0.5844607
 6050.622     7.346279 0.58077866
 6052.014     6.573425 0.57942903
6053.4097     6.819427  0.5780146
6054.8022     8.607076  0.5943979
 6056.198    6.7073874  0.5632165
 6057.592    7.2851043  0.5579425
6058.9854     8.248706   0.559747
6060.3823     7.099123  0.5545094
6061.7764    6.9757433 0.57644117
6063.1743     7.351513 0.60761505
6064.5693     7.599758  0.6034339
 6065.968     7.443654  0.5792222
6067.3633    7.2091513  0.5633104
 6068.759     7.229876 0.54883605
 6070.158     7.070978  0.5399226
6071.5547      6.92641  0.5353381
 6072.955    7.4035153 0.54325485
 6074.352     7.099396  0.5344548
 6075.753    6.9239426  0.5491032
6077.1504    7.8812966 0.55814016
6078.5483     8.956622  0.5534762
  6079.95     8.090356  0.5397537
 6081.349     7.031925 0.52191556
6082.7515    7.3420277  0.5250754
6084.1504    7.4597397 0.53564703
6085.5537     7.757992  0.5499916
6086.9536     7.383351  0.5430064
 6088.354    5.9631734  0.5313717
 6089.758     6.735206  0.5359611
6091.1587    7.8170342  0.5312512
6092.5635    7.1987543 0.50453544
 6093.965     6.796229 0.49324965
  6095.37     7.794603  0.5077744
6096.7725     5.891527 0.50699687
 6098.178     7.476828 0.51496774
 6099.581    7.1950946 0.51011723
6100.9844     7.662856  0.5070264
 6102.391     7.806081   0.503568
 6103.795    7.3403664 0.51096594
6105.2026     7.622904 0.51595926
 6106.607     7.588422  0.5112668
 6108.015     8.113644 0.50826776
6109.4204    7.4951563 0.49629444
6110.8257     6.979508 0.49342215
 6112.235    7.4999104 0.50144154
 6113.641    7.3356957  0.5073895
 6115.051    7.8850784  0.5229779
6116.4575    7.3151364  0.5063761
 6117.868     7.859963  0.4965699
6119.2754     7.258864 0.48518753
 6120.683     7.425994 0.48876777
6122.0947    7.7380767  0.5084703
 6123.503     7.499728  0.5089204
 6124.915     8.312382 0.50501955
 6126.324     7.331706 0.48322332
 6127.737     6.650042 0.46611762
6129.1465    7.8236322 0.47648117
6130.5566     7.418097 0.47775066
  6131.97    7.3801074  0.4804341
 6133.381    7.7118015 0.48333225
6134.7954     7.126274 0.46698356
6136.2065    7.1116815 0.46919978
6137.6216    6.9429917 0.47749546
6139.0337    6.9082613 0.48144814
 6140.446      7.01208 0.48460564
 6141.862     6.622033 0.47986734
 6143.275    6.2893257 0.49083915
6144.6914    6.5475116 0.51373386
 6146.105    7.1725426   0.531223
 6147.522    6.4667706   0.513455
6148.9365      7.33236 0.50568205
 6150.351    7.6843424  0.5020699
 6151.769    7.3235774  0.5029825
6153.1846    7.2086134  0.5097812
6154.6035    7.1692142 0.51971817
 6156.019    7.6538444 0.53638756
 6157.439     7.586884  0.5484674
6158.8555    7.2120647  0.5495175
 6160.272     7.581951  0.5446344
 6161.693    7.4423018  0.5429428
6163.1104    5.9742975 0.55097866
6164.5312     7.619957  0.5718947
6165.9497    7.0597205   0.549567
 6167.371     7.511672 0.52150357
  6168.79    6.8250685 0.51585966
6170.2095    7.6363025  0.5425486
6171.6323     7.353795  0.5659825
 6173.052     7.593424  0.5674951
6174.4756    7.6607604  0.5591992
 6175.896     8.033692  0.5546372
  6177.32    7.5490007  0.5477333
 6178.741    7.0684247  0.5325926
6180.1626     7.843045  0.5287789
6181.5874     7.751733 0.51537067
  6183.01     7.512282 0.56701905
6184.4355     7.279502 0.56272215
 6185.858    7.1320524 0.57191104
6187.2847     7.558841  0.5321484
 6188.708    7.3560033  0.5464357
 6190.132    7.1401315  0.5474514
 6191.559    7.5144486  0.5469959
6192.9834      8.15196  0.5408884
6194.4116    6.7858105  0.5130146
6195.8364    7.2013907   0.509423
 6197.265    7.9656167  0.5135682
 6198.691     7.148096  0.5157257
 6200.117     7.291014 0.53558046
 6201.547     7.290532  0.5375183
 6202.973    6.8193607 0.52121365
 6204.404     7.134357  0.5189382
 6205.831     7.247898 0.54194015
 6207.262     8.097954  0.5604535
  6208.69     8.216833  0.5467804
6210.1216    6.8072505  0.5246681
6211.5503     7.326121 0.52311933
6212.9795    7.1596994 0.52067864
 6214.412    6.3763156  0.5209492
 6215.842      6.92464  0.5191437
 6217.275      7.01662  0.5105825
6218.7056    6.1548924   0.496294
 6220.139     6.431814  0.5022174
6221.5703    7.0565004  0.5161917
6223.0015      7.41747  0.5448456
6224.4365    7.5519257 0.54895794
6225.8687     6.308463 0.50233424
 6227.304    7.6198416  0.4912377
 6228.737    7.5072165 0.48547375
 6230.173     6.888367 0.48509443
6231.6064     7.012418 0.49465021
  6233.04     6.911749 0.49368176
 6234.477     6.890641 0.51054025
6235.9116     7.026507 0.56520045
6237.3496    7.6997437 0.63995373
 6238.784    7.9288216  0.6528406
 6240.223     7.439218  0.6156609
6241.6587     8.236745  0.5819274
 6243.094     8.305112 0.55864054
 6244.534     7.244275  0.5871142
6245.9707     6.332123   0.535704
 6247.411    7.9527626 0.54358476
 6248.848    7.0746965 0.49767825
 6250.289     6.560256 0.48591527
 6251.727     8.035029   0.478065
 6253.165     7.519393 0.46642303
 6254.607    7.4826446 0.46315843
 6256.046     7.393618  0.4685479
 6257.489     7.603036 0.49491674
 6258.928     8.382571 0.55780685
6260.3716     8.509418  0.6151103
6261.8115     8.377259 0.58620334
 6263.252     7.469954 0.50481886
6264.6963    7.7061815  0.4924474
6266.1377    7.5894866  0.5185178
6267.5825    7.5669727  0.5307495
6269.0244     7.316579  0.5069568
  6270.47    7.5479555  0.4844373
6271.9126     8.178464 0.46710095
6273.3555     7.901411 0.45794153
6274.8022    7.5029473 0.46549562
6276.2456     7.077499 0.46254572
 6277.693    7.4075313  0.4652006
 6279.137     7.339593  0.4659089
 6280.585     6.979892 0.46338385
  6282.03     7.747348 0.46057424
 6283.475    7.5516148  0.4494207
 6284.924    7.6066494 0.44615382
6286.3696     7.014661 0.46319148
6287.8193    6.5759397 0.52078277
 6289.266     7.969701  0.5787407
6290.7163     8.148627 0.56438285
6292.1636     8.084728 0.49462894
 6293.611     6.765271  0.4392877
 6295.062     7.535747 0.43170315
6296.5103     6.912788 0.43543246
6297.9624    7.1224484 0.48018807
 6299.411    6.5282054  0.6129683
 6300.864     5.144026 0.85049784
6302.3135      8.78059 0.98344177
 6303.763    11.516291 0.89208037
 6305.217    5.3736014 0.68744034
6306.6675     7.463821 0.52408636
6308.1216    6.4203863  0.5514432
6309.5728     8.761239  0.5632424
 6311.028     7.764587 0.49913213
6312.4795    7.0418305   0.451524
6313.9316     8.196887  0.4555477
6315.3877    7.0670166 0.44354993
6316.8403    7.1002893 0.43394136
6318.2974      7.57804  0.4306086
 6319.751     7.587863 0.43845826
 6321.208     7.977269  0.4603065
 6322.662      8.55361 0.48345298
  6324.12    7.9885635 0.47540832
 6325.575     6.779287  0.4482815
6327.0303     6.926153 0.44839028
6328.4893      6.92075 0.45876154
6329.9453     7.151783 0.51052696
 6331.405      7.79132 0.56928265
6332.8613      8.53411   0.549633
 6334.322    7.1697955 0.47592103
 6335.779    6.5348935 0.42398173
6337.2363    5.7656717 0.41478264
6338.6978     6.018877 0.42138702
 6340.156    7.3328543 0.44003615
 6341.618     6.932949 0.44109288
6343.0767    6.5873604 0.43787003
6344.5396     6.993891 0.43751982
 6345.999    7.0419035 0.43724325
 6347.459     7.950546 0.44741008
 6348.923     7.741483 0.45352623
6350.3833     6.188216   0.441673
6351.8477    7.5931096 0.46797362
 6353.309    6.3773413 0.44579592
 6354.774    7.5790896 0.43709671
 6356.236     7.559006 0.46472886
 6357.698     8.339907 0.53842676
 6359.164    6.9391446  0.5516939
 6360.627     8.211028  0.4907684
6362.0938      7.62695 0.45618248
6363.5576     6.294266 0.50329566
 6365.025    6.9734883  0.6445584
6366.4893     7.908543  0.7273818
6367.9536    7.2209783  0.6074972
6369.4224    6.4387507 0.48293906
6370.8877    7.0212574  0.4306871
6372.3564    7.1685452 0.42922217
6373.8228     8.020711 0.44325575
6375.2925    7.2943645 0.43413594
 6376.759     7.008669 0.42400807
 6378.226     7.378809  0.4281267
 6379.697    6.5545263 0.43007004
6381.1646     6.842833 0.44725025
6382.6357     7.001153 0.45547387
 6384.104    7.2040358  0.4597409
 6385.576     6.875455 0.45949662
6387.0454    6.7997065 0.47015658
6388.5146    7.7738824  0.4853815
 6389.988     8.043332 0.47602344
 6391.458     7.965078  0.4639897
6392.9316     8.152272 0.45288497
6394.4023     7.240695 0.44012535
 6395.877    7.9267488 0.43985346
 6397.348    7.8196173 0.43705446
  6398.82     6.896594 0.42091987
6400.2954    7.3693614 0.41799438
 6401.768      7.63903 0.42192715
 6403.244     7.551682 0.43243515
6404.7173    7.5354815  0.4369601
6406.1943      7.31243 0.43840605
 6407.668     7.478397  0.4309743
 6409.142     6.940288  0.4253965
6410.6196     7.137667  0.4196601
6412.0947     7.166073 0.41429448
 6413.573    7.0867534 0.41482633
 6415.049      7.85253 0.43336204
 6416.528     7.759853 0.43842697
 6418.004    7.0018353  0.4344584
6419.4805    7.5937243 0.42776528
 6420.961    7.1644278 0.43551037
 6422.438     7.608717 0.45342395
 6423.919    7.2540503 0.44722375
 6425.397    7.5851884 0.43479204
6426.8784     7.701173  0.4374057
 6428.357     6.917828  0.4323367
 6429.836    7.7001057   0.437834
6431.3184    7.3246593 0.43281245
 6432.798     7.527224 0.43164855
6434.2812    6.9431624   0.415527
6435.7617    6.7907014  0.4089829
6437.2456     7.164546  0.4150084
6438.7266    6.9398413 0.40191153
6440.2114      6.78434 0.40381655
 6441.693     7.140302 0.41089258
 6443.175     7.652076 0.41472566
6444.6606    7.7308393  0.4151126
 6446.143     7.517672 0.41942123
6447.6294    7.3464737 0.41582537
 6449.113    7.5842113 0.41208106
   6450.6     7.968814 0.41681132
 6452.084     6.791228  0.4167722
6453.5684    7.3279743 0.42543668
6455.0566    7.4091897 0.42000479
6456.5415    7.6211543  0.4077239
6458.0303    7.4815435 0.40530348
 6459.516    6.6175246  0.4004967
6461.0054    6.7601023 0.40700525
6462.4917    7.9379497 0.42385584
6463.9785     8.261683 0.44323644
 6465.469    7.5240602  0.4633562
6466.9565     7.543054  0.4784842
6468.4478       8.2015 0.49219936
 6469.936     7.397693 0.48495775
6471.4277    6.9306746  0.4815708
6472.9165     8.554161 0.49676433
 6474.406      7.58595  0.5055049
6475.8984    7.2409687 0.41817358
 6477.388      7.14408 0.39884916
 6478.882       6.5074 0.40334228
6480.3726     7.188717 0.42297864
6481.8667    7.3587446 0.42113787
 6483.358    7.5445137 0.41345373
6484.8496     7.649355  0.4096264
6486.3447     7.164896  0.4165623
 6487.837     7.241062 0.42826632
 6489.333       8.0028 0.43312266
 6490.826    7.4715443 0.41931462
6492.3228     6.784967 0.41081583
6493.8164    7.7429867  0.4132718
  6495.31     7.650183 0.40676102
 6496.808     6.984864  0.4143982
6498.3027     7.500941 0.46580967
6499.8013     6.966036 0.51769054
6501.2964     8.233619  0.5493249
6502.7954    7.6435947 0.50846106
6504.2915    7.8625026 0.45905623
6505.7876     8.743384 0.46864402
 6507.288    7.7975564 0.46394914
 6508.785     7.433197  0.4464062
 6510.286     7.245882 0.43759996
6511.7837    7.7378387  0.4466768
 6513.285     7.797834 0.44072115
6514.7837    7.8610463 0.43111673
 6516.282    7.5557675  0.4227922
 6517.785    7.2060943  0.4275065
 6519.284     7.656418 0.42843774
6520.7876     7.398521 0.41681993
6522.2876    7.1923013 0.43031818
 6523.792    7.0104394 0.44652152
6525.2925     7.242689 0.45823917
 6526.794     7.362176  0.4395384
 6528.299    6.6092296 0.41951734
 6529.801    7.1169205  0.4235848
 6531.306      8.29968   0.430994
 6532.809     7.377743 0.44861582
6534.3154     7.136289 0.50278574
6535.8184    7.9052367 0.52722937
6537.3223    7.5436997 0.48326975
6538.8296     7.495676 0.44487163
 6540.334    7.0965357 0.43892977
6541.8423    7.0825124 0.44230774
 6543.347    6.3428373 0.44745448
 6544.856      6.75356  0.4700403
6546.3613     8.470904  0.5055347
6547.8677     7.551681 0.47417697
6549.3774    7.1955266 0.44238728
6550.8843     7.660559 0.43786362
6552.3945    7.5087175 0.44490957
 6553.902     7.063987 0.47530717
6555.4136     7.872983  0.5273099
6556.9214    7.7220583  0.5245897
6558.4336    6.7901907 0.45236722
6559.9424    7.7304187 0.42498645
 6561.451    7.2281523 0.42511103
6562.9644    6.2507777  0.4737931
 6564.474     7.648455 0.53011096
 6565.988    7.6775975  0.5285144
6567.4985    6.7051945  0.4809134
6569.0127     6.826696  0.4816167
 6570.524    7.4281263 0.48527223
6572.0356    7.1644077 0.45287302
6573.5513     7.122547  0.4339326
6575.0635     7.941647 0.43069544
6576.5796    7.9320407 0.44399652
6578.0923    6.8315654 0.48403594
6579.6094    6.6968083 0.53080624
 6581.123     7.937153  0.5316978
 6582.637     7.424085 0.48478016
 6584.155     7.018586 0.47387514
6585.6694    7.3248763 0.45657417
6587.1885    6.3707676 0.42118815
6588.7036    7.1478004 0.42333332
 6590.223    7.6164274 0.42623234
6591.7393    6.8408737 0.42273808
6593.2554     6.960046 0.42078114
 6594.776    7.1855826 0.42056444
 6596.293    7.0906305 0.41800722
 6597.814    6.8096614  0.4235034
 6599.332     7.007815 0.43059027
6600.8535    6.8898926  0.4281349
 6602.372     7.045999 0.42733973
 6603.891    6.9379478 0.43766475
 6605.414    6.6509566  0.4508292
6606.9336      7.70353 0.45466793
 6608.457     7.269801  0.4299651
 6609.977    7.3296304 0.41240805
6611.5015     8.373446 0.42501828
6613.0225    7.3675313 0.42238486
 6614.544     7.017013  0.4175292
6616.0693    7.6223793 0.42878336
6617.5913    7.3869185 0.43023956
 6619.117     6.938078 0.42247206
6620.6396     6.894533 0.40913147
6622.1665     6.958626 0.40144423
  6623.69    6.9131765  0.3986358
 6625.214     7.576544 0.40983838
6626.7417     7.664299  0.4112637
 6628.266     7.361479 0.41231665
6629.7944    6.2956223 0.41209033
  6631.32     6.420053 0.41581753
6632.8486    6.3472824 0.41028175
6634.3745    5.4986615 0.40587193
 6635.901    6.5936155 0.41263098
 6637.431    7.4600053  0.4219378
 6638.958     6.347758  0.4011581
 6640.489    6.9703135 0.39296883
6642.0166     7.710052  0.3991739
6643.5483     7.184465 0.39634377
6645.0767     7.321957 0.39495912
